client_id,confirm,start,step_1,step_2,step_3,conversion,completed_&_confused,completed_linear,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,variation,edad_redondeada,full_bal,call_group
5574111,1.0,1.0,1.0,1.0,1.0,1,0,1,15,190,33.5,M,2,83074.51999999999,3,6,Control,34,50K-100K,3
5574187,,1.0,,,,0,0,0,14,175,45.0,F,2,123986.37,5,8,Control,45,100K-250K,5
5574306,1.0,7.0,2.0,2.0,2.0,1,1,0,15,191,40.5,F,2,116379.73,1,4,Test,40,100K-250K,1
5574593,1.0,1.0,1.0,1.0,1.0,1,0,1,15,184,32.5,F,3,153297.97,3,6,Test,32,100K-250K,3
5574967,1.0,2.0,1.0,1.0,1.0,1,0,0,16,194,56.5,F,4,502729.03,3,6,Control,56,500K-1M,3
5575459,2.0,2.0,2.0,1.0,1.0,1,1,0,5,62,29.5,F,2,25092.76,2,5,Test,30,0-50K,2
5575575,1.0,2.0,2.0,2.0,2.0,1,1,0,21,260,63.0,F,2,40622.67999999999,4,7,Control,63,0-50K,4
5575801,1.0,1.0,2.0,1.0,1.0,1,1,0,7,86,55.0,F,2,139804.91999999998,2,5,Control,55,100K-250K,2
5576110,1.0,1.0,1.0,1.0,1.0,1,0,1,10,129,26.5,M,2,41802.77,0,3,Test,26,0-50K,0
5576145,1.0,5.0,1.0,1.0,1.0,1,0,0,21,263,59.5,F,3,399693.5,3,6,Test,60,250K-500K,3
5576190,1.0,1.0,1.0,1.0,1.0,1,0,1,6,82,38.5,U,2,29920.57,6,9,Test,38,0-50K,6
5576202,,1.0,,,,0,0,0,19,233,53.0,M,3,51590.62,3,6,Control,53,50K-100K,3
5576358,1.0,1.0,1.0,1.0,1.0,1,0,1,21,256,26.5,M,2,40272.78999999999,1,4,Test,26,0-50K,1
5576582,1.0,1.0,1.0,1.0,1.0,1,0,1,5,64,29.5,U,2,50354.35,3,6,Control,30,50K-100K,3
5576669,1.0,5.0,4.0,2.0,1.0,1,1,0,11,140,40.5,F,2,109554.63,4,7,Control,40,100K-250K,4
5576836,,1.0,,,,0,0,0,8,99,59.0,U,2,47935.82,5,8,Control,59,0-50K,5
5576912,1.0,1.0,1.0,1.0,1.0,1,0,1,7,85,75.5,U,2,47460.42999999999,6,9,Test,76,0-50K,6
5577085,,2.0,,,,0,0,0,21,252,60.0,F,2,35917.619999999995,2,5,Test,60,0-50K,2
5577490,,2.0,,,,0,0,0,15,189,40.0,F,2,62081.07,1,4,Control,40,50K-100K,1
5578237,,1.0,,,,0,0,0,5,64,37.0,U,3,125872.39,5,8,Test,37,100K-250K,5
5578521,,6.0,,,,0,0,0,20,244,73.0,M,3,978701.63,6,9,Test,73,500K-1M,6
5578646,1.0,1.0,1.0,1.0,1.0,1,0,1,12,149,30.0,M,3,51594.07,2,5,Control,30,50K-100K,2
5578953,1.0,1.0,1.0,1.0,1.0,1,0,1,28,346,60.5,M,2,25944.01,1,4,Test,60,0-50K,1
5579150,,5.0,2.0,1.0,1.0,0,0,0,11,136,48.0,M,2,85246.75,3,6,Test,48,50K-100K,3
5579180,,15.0,2.0,3.0,,0,0,0,11,140,33.0,M,2,75895.1,2,5,Control,33,50K-100K,2
5579315,,3.0,3.0,2.0,,0,0,0,10,123,57.0,F,2,43204.0,3,6,Test,57,0-50K,3
5579402,,3.0,2.0,1.0,,0,0,0,4,58,54.0,U,2,36707.09,2,5,Test,54,0-50K,2
5579581,2.0,1.0,1.0,1.0,1.0,1,0,0,20,243,49.5,M,2,24051.75,0,3,Test,50,0-50K,0
5579616,1.0,1.0,1.0,1.0,1.0,1,0,1,15,184,63.5,F,2,94247.44,3,6,Control,64,50K-100K,3
5579672,1.0,1.0,1.0,1.0,1.0,1,0,1,17,205,53.5,F,2,26031.52,2,5,Test,54,0-50K,2
5579925,,3.0,1.0,,,0,0,0,6,77,24.0,U,2,28995.23,1,4,Test,24,0-50K,1
5579963,,1.0,1.0,2.0,2.0,0,0,0,14,172,42.0,F,2,31248.48,6,9,Control,42,0-50K,6
5580011,1.0,1.0,1.0,1.0,1.0,1,0,1,7,86,23.5,U,2,55313.3,6,9,Test,24,50K-100K,6
5580617,,1.0,,,,0,0,0,12,147,34.0,M,3,151965.02000000002,1,5,Control,34,100K-250K,1
5580671,2.0,1.0,1.0,1.0,1.0,1,0,0,11,139,36.5,M,2,154201.47999999998,3,6,Test,36,100K-250K,3
5580694,1.0,1.0,1.0,1.0,1.0,1,0,1,18,217,52.5,M,2,51187.92999999999,0,3,Test,52,50K-100K,0
5580775,,1.0,1.0,1.0,1.0,0,0,0,6,82,26.0,U,3,113987.45,4,7,Control,26,100K-250K,4
5580793,2.0,1.0,2.0,2.0,1.0,1,1,0,12,152,26.0,M,3,61926.17,2,5,Test,26,50K-100K,2
5581176,1.0,4.0,4.0,1.0,1.0,1,1,0,22,272,64.5,F,2,58472.82,6,9,Control,64,50K-100K,6
5581214,1.0,1.0,1.0,1.0,1.0,1,0,1,7,85,51.5,U,2,40852.25,3,6,Control,52,0-50K,3
5581468,,3.0,2.0,,,0,0,0,29,354,58.0,F,2,39675.94,5,8,Control,58,0-50K,5
5581664,1.0,,1.0,1.0,1.0,0,0,0,5,70,31.0,U,2,51840.65,0,3,Control,31,50K-100K,0
5581699,1.0,2.0,1.0,1.0,1.0,1,0,0,6,79,38.5,U,2,79446.18,1,4,Control,38,50K-100K,1
5581728,1.0,1.0,1.0,1.0,1.0,1,0,1,7,85,37.0,U,2,56495.67999999999,2,5,Control,37,50K-100K,2
5581872,1.0,1.0,1.0,1.0,1.0,1,0,1,4,59,44.0,U,2,44402.77,6,9,Test,44,0-50K,6
5581936,1.0,1.0,1.0,1.0,1.0,1,0,1,16,196,60.5,M,2,173667.46000000002,6,9,Test,60,100K-250K,6
5581979,1.0,3.0,3.0,2.0,2.0,1,1,0,5,66,19.5,U,2,94332.72,5,8,Control,20,50K-100K,5
5582096,1.0,1.0,1.0,1.0,1.0,1,0,1,4,58,48.5,U,2,36005.61,0,3,Test,48,0-50K,0
5582151,1.0,1.0,1.0,1.0,1.0,1,0,1,30,367,65.5,M,2,26697.25,4,7,Control,66,0-50K,4
5582298,,1.0,,,,0,0,0,8,106,31.0,M,2,51179.6,2,5,Control,31,50K-100K,2
5582954,9.0,1.0,1.0,9.0,11.0,1,1,0,15,189,67.5,M,2,38894.96,0,5,Control,68,0-50K,0
5583943,1.0,1.0,1.0,1.0,1.0,1,0,1,12,152,55.0,M,3,171418.81,0,3,Control,55,100K-250K,0
5583950,3.0,3.0,5.0,5.0,3.0,1,1,0,21,253,75.5,M,4,296577.31,6,9,Test,76,250K-500K,6
5584268,,1.0,,,,0,0,0,4,56,66.0,U,2,156073.24,3,6,Test,66,100K-250K,3
5584405,1.0,1.0,1.0,1.0,1.0,1,0,1,21,263,18.5,F,2,33005.52,0,3,Test,18,0-50K,0
5584449,,2.0,1.0,1.0,,0,0,0,24,299,48.0,M,3,139730.94,0,3,Test,48,100K-250K,0
5584469,1.0,1.0,1.0,1.0,1.0,1,0,1,6,77,27.5,U,3,41930.37,2,5,Test,28,0-50K,2
5584520,,4.0,,,,0,0,0,16,199,79.0,F,2,43662.75,5,8,Test,79,0-50K,5
5584706,1.0,1.0,1.0,1.0,1.0,1,0,1,10,122,61.5,F,2,153303.94,3,6,Test,62,100K-250K,3
5585090,1.0,1.0,1.0,1.0,1.0,1,0,1,4,56,38.5,U,2,105406.85,0,3,Test,38,100K-250K,0
5585124,2.0,1.0,1.0,1.0,1.0,1,0,0,13,157,50.5,F,2,26015.11,0,3,Test,50,0-50K,0
5585137,1.0,1.0,1.0,2.0,2.0,1,1,0,10,121,23.5,F,2,34751.98,2,5,Control,24,0-50K,2
5585354,1.0,3.0,2.0,3.0,3.0,1,1,0,6,82,29.0,U,2,58282.26,2,5,Test,29,50K-100K,2
5585394,1.0,6.0,3.0,1.0,1.0,1,1,0,5,66,34.5,U,3,28735.78,2,5,Test,34,0-50K,2
5585462,,2.0,1.0,1.0,1.0,0,0,0,7,85,47.0,U,2,239754.25,4,7,Control,47,100K-250K,4
5585512,1.0,1.0,1.0,1.0,1.0,1,0,1,13,160,55.5,F,2,69191.23999999999,1,4,Control,56,50K-100K,1
5586031,,1.0,2.0,3.0,3.0,0,0,0,8,103,34.0,U,2,49052.83,0,3,Control,34,0-50K,0
5586086,1.0,5.0,2.0,3.0,3.0,1,1,0,6,79,39.0,U,2,165113.66999999998,3,6,Control,39,100K-250K,3
5586641,,3.0,2.0,,,0,0,0,24,295,62.0,F,2,194190.33,3,6,Test,62,100K-250K,3
5586669,,2.0,,,,0,0,0,6,75,53.0,U,2,33331.149999999994,0,3,Control,53,0-50K,0
5586955,,2.0,,,,0,0,0,6,80,32.0,U,2,30493.38,0,3,Test,32,0-50K,0
5587154,1.0,1.0,1.0,2.0,2.0,1,1,0,5,70,30.5,U,3,77177.51,6,9,Control,30,50K-100K,6
5587497,,5.0,1.0,1.0,1.0,0,0,0,7,91,64.0,U,2,410277.5,5,8,Control,64,250K-500K,5
5587603,1.0,,1.0,1.0,1.0,0,0,0,15,187,44.0,U,3,155077.41999999998,5,8,Control,44,100K-250K,5
5587983,,1.0,,,,0,0,0,18,218,56.0,F,3,48940.16,0,3,Test,56,0-50K,0
5588056,2.0,3.0,2.0,1.0,1.0,1,1,0,6,73,30.5,U,2,106997.08,2,5,Test,30,100K-250K,2
5588167,1.0,1.0,1.0,1.0,1.0,1,0,1,4,57,29.0,U,3,59708.98,3,6,Test,29,50K-100K,3
5588219,1.0,1.0,1.0,2.0,2.0,1,1,0,6,82,33.5,U,2,60996.27,1,4,Control,34,50K-100K,1
5588396,3.0,1.0,1.0,1.0,1.0,1,0,0,6,77,47.0,U,2,44078.27,4,7,Test,47,0-50K,4
5588474,1.0,2.0,1.0,2.0,2.0,1,1,0,13,166,56.5,F,2,169111.63,4,7,Test,56,100K-250K,4
5588539,,1.0,,,,0,0,0,12,150,50.0,F,2,49947.12,2,5,Control,50,0-50K,2
5588572,1.0,2.0,2.0,2.0,2.0,1,1,0,6,80,41.5,F,2,62551.1,2,5,Control,42,50K-100K,2
5588796,1.0,4.0,2.0,2.0,1.0,1,1,0,21,263,63.5,U,2,102692.95,5,8,Control,64,100K-250K,5
5588923,1.0,2.0,2.0,1.0,1.0,1,1,0,16,197,72.5,M,2,288260.21,6,9,Control,72,250K-500K,6
5588937,,1.0,1.0,,,0,0,0,20,249,71.0,M,2,31871.93,6,9,Test,71,0-50K,6
5589091,1.0,1.0,1.0,1.0,1.0,1,0,1,6,72,68.5,U,2,32574.06,2,5,Control,68,0-50K,2
5589110,1.0,1.0,1.0,1.0,1.0,1,0,1,4,59,48.5,U,2,69534.44,0,3,Test,48,50K-100K,0
5589444,3.0,1.0,1.0,1.0,1.0,1,0,0,21,253,75.5,M,2,168504.58000000002,6,9,Test,76,100K-250K,6
5589543,1.0,2.0,1.0,2.0,1.0,1,1,0,11,140,38.5,M,2,138028.18,4,7,Control,38,100K-250K,4
5589818,1.0,3.0,2.0,1.0,1.0,1,1,0,21,262,57.0,M,3,193086.02,6,9,Control,57,100K-250K,6
5589841,1.0,2.0,2.0,4.0,2.0,1,1,0,15,189,52.5,U,2,73177.1,0,3,Control,52,50K-100K,0
5590523,,2.0,2.0,,,0,0,0,6,81,66.0,U,2,200044.21,6,9,Test,66,100K-250K,6
5590536,1.0,1.0,1.0,1.0,1.0,1,0,1,5,60,40.5,U,2,29709.81,0,3,Test,40,0-50K,0
5590652,1.0,3.0,2.0,2.0,3.0,1,1,0,33,407,53.0,F,2,182146.96,2,5,Control,53,100K-250K,2
5590820,,1.0,1.0,1.0,,0,0,0,13,158,27.0,M,2,45859.46,2,5,Control,27,0-50K,2
5590824,1.0,1.0,1.0,1.0,1.0,1,0,1,24,299,52.5,F,2,200774.27,0,3,Test,52,100K-250K,0
5591208,,3.0,2.0,1.0,1.0,0,0,0,25,301,53.0,F,3,1684941.3299999998,3,6,Control,53,1M-5M,3
5592378,1.0,1.0,1.0,1.0,1.0,1,0,1,6,76,64.5,F,2,61109.47,6,9,Control,64,50K-100K,6
5592443,1.0,2.0,1.0,3.0,1.0,1,1,0,21,255,61.5,F,2,32970.85,1,4,Test,62,0-50K,1
5592504,1.0,1.0,3.0,2.0,2.0,1,1,0,12,144,58.5,M,2,38204.84,2,5,Control,58,0-50K,2
5592653,,1.0,,,,0,0,0,8,103,56.0,F,3,216037.46,2,5,Control,56,100K-250K,2
5592682,1.0,1.0,1.0,1.0,1.0,1,0,1,8,98,42.5,F,2,39725.56,6,9,Control,42,0-50K,6
5592710,1.0,1.0,1.0,1.0,1.0,1,0,1,12,154,46.5,M,4,44082.31,3,6,Test,46,0-50K,3
5592834,1.0,1.0,2.0,2.0,1.0,1,1,0,9,111,50.5,F,2,827450.51,2,5,Test,50,500K-1M,2
5593356,,1.0,1.0,,,0,0,0,14,176,60.0,M,2,52023.85,2,5,Control,60,50K-100K,2
5593566,1.0,1.0,1.0,1.0,1.0,1,0,1,6,80,40.5,U,2,31519.94,4,8,Test,40,0-50K,4
5593703,2.0,2.0,2.0,1.0,1.0,1,1,0,8,98,30.5,U,3,98193.97,3,6,Test,30,50K-100K,3
5593754,1.0,,1.0,1.0,1.0,0,0,0,10,123,34.5,M,3,47316.31,1,4,Test,34,0-50K,1
5594240,1.0,1.0,1.0,1.0,1.0,1,0,1,14,175,24.5,F,2,26850.24,6,9,Control,24,0-50K,6
5594406,1.0,1.0,1.0,1.0,1.0,1,0,1,28,339,25.5,M,2,42588.23,6,9,Control,26,0-50K,6
5594705,,6.0,2.0,3.0,1.0,0,0,0,24,290,75.0,F,4,965785.83,6,9,Control,75,500K-1M,6
5595019,1.0,1.0,2.0,3.0,1.0,1,1,0,22,274,54.5,M,3,84782.01999999999,6,9,Test,54,50K-100K,6
5595433,1.0,1.0,1.0,1.0,1.0,1,0,1,4,59,22.5,U,2,30082.24,0,3,Control,22,0-50K,0
5595590,1.0,2.0,3.0,3.0,2.0,1,1,0,35,430,64.5,M,2,63129.8,1,4,Test,64,50K-100K,1
5595823,1.0,2.0,2.0,2.0,2.0,1,1,0,8,106,59.5,M,3,90671.26,2,5,Control,60,50K-100K,2
5595824,1.0,22.0,14.0,6.0,3.0,1,1,0,6,80,75.5,U,2,488129.27,6,9,Test,76,250K-500K,6
5595860,1.0,1.0,1.0,1.0,1.0,1,0,1,22,266,49.0,M,3,332920.51,3,6,Test,49,250K-500K,3
5596165,1.0,3.0,1.0,1.0,1.0,1,0,0,5,66,22.5,U,2,55943.87,6,9,Test,22,50K-100K,6
5596278,1.0,1.0,1.0,1.0,1.0,1,0,1,5,70,30.5,U,2,58318.3,1,4,Control,30,50K-100K,1
5596531,1.0,1.0,1.0,1.0,1.0,1,0,1,14,168,49.5,M,3,52440.67999999999,6,9,Control,50,50K-100K,6
5596629,1.0,1.0,1.0,1.0,1.0,1,0,1,23,277,21.5,M,2,37115.66,3,6,Test,22,0-50K,3
5597185,1.0,1.0,1.0,2.0,4.0,1,1,0,15,190,54.5,F,2,41184.8,1,4,Control,54,0-50K,1
5597312,,2.0,,,,0,0,0,5,62,74.0,U,2,155464.83000000002,3,6,Test,74,100K-250K,3
5597360,1.0,4.0,2.0,1.0,1.0,1,1,0,32,390,73.5,F,3,630721.79,5,8,Control,74,500K-1M,5
5597529,,1.0,,,,0,0,0,7,95,72.0,U,2,68767.9,6,9,Test,72,50K-100K,6
5597601,1.0,2.0,1.0,1.0,1.0,1,0,0,7,89,26.5,U,3,120423.35,6,9,Control,26,100K-250K,6
5598121,1.0,1.0,1.0,1.0,1.0,1,0,1,7,84,61.5,U,2,33576.77,3,6,Test,62,0-50K,3
5598376,1.0,2.0,2.0,1.0,1.0,1,1,0,8,105,25.5,M,2,102752.3,2,5,Test,26,100K-250K,2
5598564,,1.0,1.0,1.0,1.0,0,0,0,5,70,76.0,U,2,37253.74,1,4,Control,76,0-50K,1
5598906,1.0,1.0,1.0,1.0,1.0,1,0,1,23,276,50.0,F,2,29002.86,0,3,Test,50,0-50K,0
5598911,1.0,1.0,1.0,1.0,1.0,1,0,1,13,157,28.5,F,3,28937.26,2,5,Control,28,0-50K,2
5598921,1.0,1.0,1.0,1.0,1.0,1,0,1,17,215,59.0,M,2,35427.68,6,9,Control,59,0-50K,6
5598950,,5.0,3.0,3.0,3.0,0,0,0,13,157,74.0,F,2,47076.8,6,9,Control,74,0-50K,6
5599100,1.0,1.0,1.0,1.0,1.0,1,0,1,11,134,38.5,U,3,499483.49,5,8,Test,38,250K-500K,5
5599201,1.0,3.0,2.0,1.0,1.0,1,1,0,6,74,65.5,F,2,201631.0,3,6,Control,66,100K-250K,3
5599270,,5.0,1.0,,,0,0,0,6,82,61.0,U,2,64081.06,0,3,Test,61,50K-100K,0
5599344,,2.0,2.0,1.0,1.0,0,0,0,26,313,56.0,F,2,70937.14,0,3,Control,56,50K-100K,0
5599391,,1.0,,,,0,0,0,9,108,40.0,F,2,92305.09,0,3,Control,40,50K-100K,0
5599398,,2.0,1.0,,,0,0,0,17,209,47.0,M,3,51140.9,2,5,Control,47,50K-100K,2
5599461,,14.0,7.0,1.0,1.0,0,0,0,6,75,53.0,U,3,62461.14,6,9,Test,53,50K-100K,6
5599473,1.0,1.0,1.0,1.0,1.0,1,0,1,22,264,53.0,M,2,60434.31,2,5,Control,53,50K-100K,2
5599611,1.0,2.0,1.0,1.0,1.0,1,0,0,16,192,71.5,M,2,59125.82,6,9,Control,72,50K-100K,6
5599870,1.0,1.0,1.0,1.0,1.0,1,0,1,6,78,33.0,U,3,124436.84,6,9,Test,33,100K-250K,6
5600260,1.0,1.0,1.0,1.0,1.0,1,0,1,6,77,26.5,U,2,57200.84,2,5,Test,26,50K-100K,2
5600283,,3.0,1.0,,,0,0,0,12,145,35.0,F,2,86541.51,1,4,Test,35,50K-100K,1
5600350,3.0,4.0,2.0,1.0,1.0,1,1,0,4,53,61.5,U,2,111320.06,3,6,Control,62,100K-250K,3
5600459,2.0,1.0,1.0,1.0,1.0,1,0,0,5,60,58.5,M,3,233038.7,6,9,Test,58,100K-250K,6
5600477,,5.0,2.0,2.0,1.0,0,0,0,21,253,65.0,M,2,99221.06,3,6,Test,65,50K-100K,3
5600574,1.0,1.0,1.0,1.0,1.0,1,0,1,18,220,29.5,F,2,62806.85,4,7,Control,30,50K-100K,4
5600808,,4.0,3.0,,,0,0,0,11,139,69.0,M,2,42778.22,3,6,Test,69,0-50K,3
5601073,1.0,2.0,1.0,1.0,1.0,1,0,0,13,166,40.0,M,2,65952.84,4,7,Control,40,50K-100K,4
5601303,1.0,47.0,2.0,1.0,1.0,1,1,0,9,109,30.0,F,2,47214.71,1,4,Control,30,0-50K,1
5601417,,1.0,,,,0,0,0,8,105,55.0,F,2,23799.36,0,3,Test,55,0-50K,0
5601497,1.0,1.0,1.0,1.0,1.0,1,0,1,5,70,34.5,U,2,59621.37,6,9,Control,34,50K-100K,6
5601718,,3.0,,,,0,0,0,6,74,58.0,F,2,132006.19,1,4,Control,58,100K-250K,1
5601826,3.0,1.0,1.0,1.0,1.0,1,0,0,5,61,44.5,U,3,51985.78,1,4,Test,44,50K-100K,1
5602040,1.0,1.0,1.0,2.0,2.0,1,1,0,19,228,58.5,M,2,49298.32,6,9,Test,58,0-50K,6
5602321,1.0,1.0,1.0,1.0,1.0,1,0,1,11,139,53.5,M,2,206823.05,6,9,Test,54,100K-250K,6
5602328,2.0,1.0,1.0,1.0,1.0,1,0,0,11,143,65.0,M,2,121416.89,4,7,Test,65,100K-250K,4
5602361,,2.0,3.0,1.0,,0,0,0,9,114,67.0,F,2,30192.92,4,7,Test,67,0-50K,4
5602453,1.0,1.0,1.0,1.0,1.0,1,0,1,8,101,23.5,U,3,55607.67,2,5,Test,24,50K-100K,2
5602726,1.0,1.0,1.0,2.0,2.0,1,1,0,6,75,27.5,U,2,29830.51,2,5,Control,28,0-50K,2
5602866,,1.0,1.0,1.0,1.0,0,0,0,13,156,47.0,M,2,55244.73,1,4,Control,47,50K-100K,1
5603421,1.0,2.0,2.0,1.0,1.0,1,1,0,10,130,69.5,F,2,117856.67,1,4,Control,70,100K-250K,1
5603565,1.0,3.0,4.0,4.0,3.0,1,1,0,10,130,62.0,F,2,89782.99,3,6,Control,62,50K-100K,3
5603661,1.0,1.0,1.0,1.0,1.0,1,0,1,8,99,28.5,U,2,57583.19,1,4,Control,28,50K-100K,1
5604246,1.0,3.0,3.0,3.0,2.0,1,1,0,24,288,67.0,M,3,63274.3,5,8,Test,67,50K-100K,5
5604350,1.0,1.0,1.0,1.0,1.0,1,0,1,8,96,57.5,U,2,26095.69,3,6,Test,58,0-50K,3
5604547,4.0,1.0,2.0,1.0,1.0,1,1,0,18,216,61.0,M,2,73966.88,6,9,Control,61,50K-100K,6
5604822,1.0,3.0,1.0,1.0,1.0,1,0,0,13,156,43.5,M,2,61780.76,6,9,Test,44,50K-100K,6
5604852,,1.0,1.0,1.0,1.0,0,0,0,27,330,69.0,F,2,35232.17,6,9,Control,69,0-50K,6
5605133,,3.0,,,,0,0,0,22,275,46.0,M,2,558060.99,6,9,Test,46,500K-1M,6
5605332,,3.0,3.0,,,0,0,0,12,151,66.0,M,2,252704.66,2,5,Test,66,250K-500K,2
5605478,1.0,1.0,1.0,1.0,1.0,1,0,1,19,238,47.5,F,2,371363.87,2,5,Control,48,250K-500K,2
5605538,,1.0,1.0,,,0,0,0,23,287,71.0,M,3,120572.01,3,6,Control,71,100K-250K,3
5606178,1.0,2.0,2.0,1.0,1.0,1,1,0,20,249,71.5,M,2,32785.6,1,5,Test,72,0-50K,1
5606194,2.0,1.0,1.0,1.0,1.0,1,0,0,5,60,19.5,U,2,39331.64,2,5,Test,20,0-50K,2
5606455,3.0,2.0,2.0,1.0,1.0,1,1,0,22,270,53.5,M,3,348650.68,4,7,Test,54,250K-500K,4
5606519,,1.0,,,,0,0,0,13,158,44.0,F,2,98439.15,6,9,Control,44,50K-100K,6
5606762,1.0,1.0,1.0,1.0,1.0,1,0,1,12,154,54.5,M,2,38216.84,3,6,Control,54,0-50K,3
5606829,1.0,2.0,2.0,1.0,1.0,1,1,0,21,253,63.0,M,3,129885.67,5,8,Control,63,100K-250K,5
5606858,,1.0,,,,0,0,0,16,202,32.0,M,2,61839.27,0,3,Test,32,50K-100K,0
5607313,1.0,2.0,2.0,2.0,2.0,1,1,0,22,268,72.5,M,2,339263.12,1,4,Control,72,250K-500K,1
5607324,,1.0,1.0,1.0,,0,0,0,5,66,21.0,U,2,29254.05,3,6,Control,21,0-50K,3
5608070,1.0,1.0,1.0,1.0,1.0,1,0,1,9,108,30.5,M,2,105889.38,4,7,Control,30,100K-250K,4
5608291,1.0,1.0,1.0,1.0,1.0,1,0,1,12,153,37.5,M,2,51988.28,2,5,Test,38,50K-100K,2
5608397,1.0,1.0,1.0,1.0,1.0,1,0,1,5,60,53.5,U,2,42724.12,6,9,Test,54,0-50K,6
5608551,2.0,1.0,1.0,1.0,1.0,1,0,0,5,64,30.5,M,3,119968.35,4,7,Test,30,100K-250K,4
5609004,4.0,2.0,1.0,1.0,1.0,1,0,0,24,298,79.5,F,2,269078.02,4,7,Control,80,250K-500K,4
5609236,,1.0,1.0,,,0,0,0,12,153,52.0,M,2,23830.85,1,4,Test,52,0-50K,1
5609495,,6.0,1.0,,,0,0,0,13,160,53.0,F,3,259852.09000000003,6,9,Test,53,250K-500K,6
5609544,1.0,2.0,1.0,1.0,1.0,1,0,0,19,237,62.5,F,2,48506.32,0,3,Control,62,0-50K,0
5609697,2.0,3.0,2.0,2.0,2.0,1,1,0,14,175,62.5,F,2,71822.88,0,3,Test,62,50K-100K,0
5610257,1.0,1.0,1.0,1.0,1.0,1,0,1,8,106,37.0,F,2,80725.23999999999,4,7,Test,37,50K-100K,4
5610462,,2.0,2.0,,,0,0,0,6,81,67.0,U,2,36610.68,2,5,Test,67,0-50K,2
5610470,1.0,1.0,1.0,1.0,1.0,1,0,1,24,294,62.0,F,3,90084.12,4,7,Control,62,50K-100K,4
5610493,1.0,1.0,1.0,1.0,1.0,1,0,1,4,58,27.5,U,2,40897.72,1,4,Test,28,0-50K,1
5610637,,3.0,1.0,1.0,,0,0,0,10,123,30.0,M,3,66963.54999999999,3,6,Test,30,50K-100K,3
5611197,2.0,1.0,1.0,1.0,1.0,1,0,0,7,89,73.5,U,2,95918.47,6,9,Test,74,50K-100K,6
5611387,,2.0,2.0,,,0,0,0,6,78,67.0,U,2,95519.33,4,7,Test,67,50K-100K,4
5611511,,4.0,2.0,,,0,0,0,4,59,48.0,U,2,56854.14,6,9,Test,48,50K-100K,6
5611560,1.0,5.0,3.0,2.0,2.0,1,1,0,17,213,63.5,M,2,96958.17,3,6,Control,64,50K-100K,3
5612059,2.0,1.0,1.0,1.0,1.0,1,0,0,8,96,32.5,U,2,71400.76,3,6,Test,32,50K-100K,3
5612095,1.0,1.0,1.0,1.0,1.0,1,0,1,28,342,51.5,M,2,71645.76999999999,4,7,Test,52,50K-100K,4
5612472,1.0,1.0,1.0,1.0,1.0,1,0,1,22,274,45.5,M,3,359463.15,6,9,Test,46,250K-500K,6
5612493,1.0,1.0,1.0,1.0,1.0,1,0,1,24,289,59.5,M,2,228989.17,3,6,Control,60,100K-250K,3
5612543,1.0,1.0,1.0,1.0,1.0,1,0,1,9,110,34.5,M,3,86152.91,6,9,Test,34,50K-100K,6
5612563,1.0,1.0,1.0,1.0,1.0,1,0,1,15,188,51.5,M,2,57880.86,4,7,Test,52,50K-100K,4
5613244,,2.0,3.0,,,0,0,0,5,68,37.0,F,2,28948.67,2,5,Control,37,0-50K,2
5613599,1.0,3.0,2.0,1.0,1.0,1,1,0,6,82,26.5,U,2,32868.06,4,7,Test,26,0-50K,4
5613996,,1.0,,,,0,0,0,9,119,63.0,F,2,49305.47,2,5,Test,63,0-50K,2
5615101,1.0,1.0,1.0,1.0,1.0,1,0,1,6,75,33.5,F,2,31277.68,0,3,Test,34,0-50K,0
5615347,1.0,1.0,1.0,1.0,1.0,1,0,1,6,79,33.5,U,2,58357.39,3,6,Control,34,50K-100K,3
5615453,,2.0,2.0,1.0,1.0,0,0,0,22,268,61.0,M,2,51421.86,0,3,Test,61,50K-100K,0
5615751,1.0,2.0,1.0,1.0,1.0,1,0,0,5,71,25.5,U,2,32503.14,1,4,Test,26,0-50K,1
5616378,1.0,2.0,2.0,2.0,1.0,1,1,0,18,220,46.5,M,5,333399.95,6,9,Test,46,250K-500K,6
5616882,,1.0,,,,0,0,0,5,70,31.0,U,4,89573.75,6,9,Test,31,50K-100K,6
5617039,1.0,1.0,1.0,1.0,1.0,1,0,1,28,345,59.5,F,2,78648.73,1,4,Test,60,50K-100K,1
5617415,1.0,1.0,1.0,1.0,1.0,1,0,1,6,73,26.5,U,2,43268.45,6,9,Control,26,0-50K,6
5617630,1.0,1.0,1.0,1.0,1.0,1,0,1,9,110,29.0,U,2,35174.03,6,9,Control,29,0-50K,6
5617700,1.0,2.0,2.0,4.0,8.0,1,1,0,23,276,71.5,F,2,52431.49,2,5,Test,72,50K-100K,2
5617838,1.0,1.0,1.0,1.0,1.0,1,0,1,7,94,20.0,U,2,28912.81,1,4,Control,20,0-50K,1
5617888,,1.0,,,,0,0,0,11,142,32.0,M,2,42523.53,0,3,Test,32,0-50K,0
5617955,2.0,1.0,1.0,1.0,1.0,1,0,0,4,59,20.5,U,2,29452.6,0,3,Test,20,0-50K,0
5618153,1.0,1.0,1.0,2.0,2.0,1,1,0,6,83,50.5,U,2,40459.77,6,9,Control,50,0-50K,6
5618380,1.0,1.0,1.0,1.0,1.0,1,0,1,9,110,34.0,F,2,59913.74,0,3,Test,34,50K-100K,0
